Date: 09.03.26
Time: 16:47:26
Client: 
Session: 
Device: Neurobit Optima+ 4 USB
Signals: 1
Channel	A
	-101.546 
	-77.3784 
	-230.189 
	-296.635 
	-174.682 
	-142.839 
	-181.742 
	-72.152  
	96.697   
	21.5366  
	-168.462 
	-234.658 
	-236.704 
	-200.574 
	24.3972  
	223.626  
	263.328  
	332.761  
	336.646  
	241.618  
	18.4477  
	-127.592 
	-70.1544 
	-36.9967 
	2.78171  
	3.75211  
	-0.255093
	47.7958  
	61.4622  
	-102.342 
	-390.378 
	-467.377 
	-430.958 
	-321.069 
	-115.676 
	9.91182  
	322.245  
	576.914  
	121.934  
	-170.355 
	280.469  
	473.508  
	515.324  
	779.581  
	800      
	800      
	799.976  
	768.912  
	446.038  
	482.393  
	474.069  
	191.386  
	-124.864 
	-337.44  
	-353.756 
	-259.671 
	-80.493  
	140.276  
	143.182  
	25.3474  
	89.3506  
	40.5708  
	-170.805 
	-181.411 
	-207.313 
	-336.293 
	-364.562 
	-314.581 
	-203.131 
	-153.917 
	-162.139 
	73.9305  
	296.945  
	87.0855  
	79.8479  
	261.313  
	-148.681 
	-424.434 
	-367.974 
	-503.285 
	-360.746 
	-27.9328 
	48.1224  
	17.8843  
	10.2894  
	-45.4148 
	-74.2082 
	-9.48081 
	110.541  
	177.408  
	103.12   
	35.4112  
	145.421  
	230.979  
	97.0272  
	-16.6472 
	-18.2988 
	150.375  
	364.197  
	472.782  
	638.213  
	695.573  
	598.454  
	669.621  
	800      
	654.364  
	373.707  
	124.433  
	-25.4402 
	249.446  
	308.368  
	-40.6149 
	-162.542 
	-77.3551 
	9.23256  
	-3.02916 
	-55.3423 
	67.6686  
	255.474  
	224.577  
	-138.712 
	-544.391 
	-547.243 
	-408.451 
	-322.873 
	-157.723 
	-72.7151 
	-64.0168 
	-43.3832 
	8.72465  
	-55.9525 
	-68.9206 
	88.3852  
	34.0705  
	19.7131  
	-37.4967 
	-338.216 
	-306.31  
	-100.067 
	-46.1935 
	-47.765  
	-119.385 
	-86.5    
	107.523  
	185.591  
	146.313  
	70.0838  
	-27.8564 
	23.71    
	240.185  
	513.814  
	474.844  
	248.235  
	354.404  
	412.909  
	342.372  
	269.651  
	19.647   
	-54.612  
	-168.44  
	-428.643 
	-256.805 
	13.81    
	-83.3412 
	-246.116 
	-278.58  
	-261.396 
	-212.658 
	-191.549 
	-233.141 
	-161.357 
	23.953   
	62.8359  
	-82.4337 
	-274.699 
	-335.866 
	-181.033 
	-28.5893 
	130.421  
	232.544  
	117.273  
	150.468  
	199.454  
	7.14491  
	-283.439 
	-314.833 
	3.2346   
	115.696  
	158.845  
	289.721  
	305.76   
	312.355  
	269.887  
	220.328  
	190.375  
	67.3533  
	-26.0695 
	111.423  
	374.271  
	344.613  
	136.371  
	80.5026  
	223.99   
	557.188  
	381.815  
	-166.41  
	-218.586 
	-0.240208
	96.2025  
	-129.425 
	-275.113 
	-206.592 
	-428.283 
	-440.964 
	-31.7049 
	177.972  
	78.462   
	71.8749  
	231.403  
	421.705  
	800      
	799.976  
	607.722  
	-11.5419 
	-220.6   
	-210.111 
	-79.8813 
	42.2002  
	214.712  
	285.431  
	-65.8989 
	-203.584 
	-191.078 
	-343.113 
	-432.616 
	-562.927 
	-569.622 
	-615.598 
	-800     
	-510.044 
	-150.095 
	122.953  
	296.166  
	371.732  
	253.125  
	139.351  
	118.82   
	88.2288  
	32.8168  
	-81.4684 
	-191.123 
	-88.7353 
	136.415  
	144.134  
	96.5922  
	116.582  
	143.582  
	110.213  
	28.4171  
	-11.3939 
	-244.722 
	-365.118 
	-310.184 
	-298.379 
	-215.4   
	-337.461 
	-531.71  
	-430.68  
	-205.275 
	-21.7356 
	219.143  
	371.954  
	413.108  
	312.326  
	223.271  
	360.708  
	232      
	-45.6662 
	149.817  
	492.985  
	294.61   
	64.6078  
	-3.39429 
	-232.347 
	18.1483  
	270.757  
	35.4824  
	-61.7097 
	-272.674 
	-435.994 
	-271.63  
	-94.5272 
	-200.279 
	-117.826 
	73.9879  
	-12.0081 
	-156.454 
	-526.805 
	-800     
	-604.595 
	-391.668 
	-563.497 
	-285.84  
	4.51346  
	-46.9846 
	100.743  
	218.996  
	161.02   
	275.111  
	245.006  
	86.295   
	137.036  
	133.656  
	26.1811  
	41.5225  
	120.74   
	144.952  
	175.655  
	160.348  
	82.2871  
	-113.289 
	-457.55  
	-525.007 
	-195.104 
	25.7586  
	-131.832 
	-61.8737 
	407.429  
	614.522  
	654.316  
	800      
	800      
	556.895  
	249.64   
	-164.771 
	-416.298 
	-316.388 
	-116.077 
	-95.1507 
	-372.59  
	-319.374 
	-53.2998 
	-171.789 
	-153.611 
	20.8555  
	125.746  
	124.534  
	-174.15  
	-298.484 
	-219.626 
	-450.171 
	-800     
	-686.331 
	-370.222 
	-120.247 
	-51.2621 
	-44.4823 
	-101.4   
	-18.1333 
	249.593  
	378.224  
	140.747  
	-130.6   
	-189.722 
	-255.952 
	-442.793 
	-611.891 
	-547.052 
	-470.653 
	-370.274 
	-289.696 
	-448.691 
	-427.528 
	-92.7354 
	307.258  
	580.712  
	660.425  
	506.736  
	167.574  
	78.5238  
	238.113  
	392.084  
	624.328  
	753.302  
	800      
	799.976  
	800      
	800      
	799.976  
	574.877  
	-31.3483 
	-485.938 
	-646.418 
	-581.636 
	-478.732 
	-436.901 
	-359.514 
	-204.295 
	-200.3   
	-208.459 
	-105.551 
	-104.571 
	-94.8616 
	-18.0705 
	-79.136  
	-51.7176 
	-113.159 
	-286.366 
	-362.877 
	-451.879 
	-319.243 
	-239.711 
	-271.358 
	-177.478 
	-181.558 
	-164.118 
	35.7836  
	96.7426  
	-82.6408 
	-252.539 
	-331.286 
	-439.494 
	-458.422 
	-602.953 
	-800     
	-800     
	-800     
	-194.974 
	278.482  
	269.689  
	356.403  
	710.694  
	727.282  
	497.147  
	312.18   
	7.89833  
	-26.5567 
	126.059  
	-22.5002 
	-42.3121 
	-20.8902 
	-293.836 
	-295.038 
	-47.3515 
	-127.997 
	-237.052 
	-25.671  
	58.6485  
	40.0251  
	151.27   
	159.083  
	280.617  
	411.946  
	383.729  
	579.012  
	799.976  
	799.976  
	800      
	352.705  
	191.279  
	229.383  
	331.418  
	324.476  
	402.647  
	276.152  
	-242.068 
	-704.213 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-487.903 
	-426.322 
	-455.934 
	-537.712 
	-577.724 
	-478.437 
	-285.09  
	-194.525 
	-172.523 
	-182.028 
	-278.444 
	-279.846 
	-288.855 
	-258.407 
	-79.8412 
	75.6559  
	196.298  
	193.172  
	8.26478  
	-258.418 
	-377.081 
	-380.102 
	-436.559 
	-262.803 
	101.168  
	377.133  
	582.599  
	799.118  
	800      
	644.435  
	501.362  
	670.934  
	626.888  
	304.5    
	-27.548  
	-15.6909 
	159.271  
	158.069  
	191.723  
	267.023  
	118.807  
	-404.824 
	-800     
	-800     
	-800     
	-620.239 
	-226.813 
	-119.504 
	67.3128  
	123.822  
	-239.35  
	-527.47  
	-527.061 
	-300.304 
	-227.735 
	-123.473 
	218.966  
	408.047  
	341.739  
	278.874  
	307.617  
	169.082  
	-161.029 
	-498.248 
	-690.072 
	-800     
	-800     
	-649.282 
	-518.493 
	-542.175 
	-611.106 
	-407.07  
	15.7848  
	210.664  
	446.714  
	579.364  
	376.29   
	52.1793  
	-235.612 
	-358.05  
	-158.636 
	22.4735  
	-109.207 
	-151.588 
	-115.374 
	-134.67  
	-86.0729 
	-110.058 
	-225.342 
	-232.259 
	-101.646 
	0.402507 
	-72.3811 
	-160.784 
	-162.92  
	-241.299 
	-311.627 
	-244.769 
	-231.527 
	-135.258 
	299.792  
	644.678  
	732.319  
	665.156  
	430.919  
	413.155  
	420.913  
	69.3761  
	-280.644 
	-425.998 
	-272.385 
	76.3836  
	233.684  
	163.412  
	-74.6358 
	-264.965 
	-543.841 
	-800     
	-800     
	-631.672 
	-585.724 
	-358.051 
	-132.905 
	-125.264 
	-126.614 
	17.9712  
	-28.8935 
	-163.526 
	-114.656 
	-116.83  
	-91.2917 
	95.5451  
	490.476  
	540.163  
	312.283  
	400.82   
	71.4677  
	-544.468 
	-496.464 
	188.543  
	481.002  
	211.404  
	168.735  
	175.979  
	333.798  
	423.319  
	276.004  
	386.633  
	329.951  
	100.029  
	-38.2615 
	-335.882 
	-480.059 
	-383.492 
	-414.014 
	-296.132 
	-5.85721 
	-74.2387 
	-305.472 
	-344.703 
	-427.251 
	-469.935 
	-409.876 
	-508.595 
	-800     
	-800     
	-598.371 
	-609.146 
	-645.218 
	-613.391 
	-577.429 
	-571.487 
	-464.333 
	-189.448 
	-81.2098 
	-68.6172 
	-85.6348 
	-11.5929 
	73.1635  
	-87.9554 
	-85.0334 
	7.10554  
	-100.424 
	-260.24  
	-432.706 
	-568.724 
	-566.359 
	-514.534 
	-297.825 
	-106.136 
	-228.379 
	-240.241 
	-435.478 
	-573.101 
	-155.811 
	-104.492 
	-183.444 
	76.4473  
	165.696  
	122.187  
	-313.252 
	-800     
	-800     
	-468.96  
	-563.323 
	-554.48  
	-542.386 
	-530.144 
	-310.284 
	-127.254 
	-110.891 
	-118.463 
	-315.246 
	-443.364 
	-374.135 
	-596.974 
	-800     
	-800     
	-800     
	-800     
	-800     
	-588.922 
	-466.271 
	-441.05  
	-484.293 
	-519.357 
	-451.961 
	-450.426 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-616.583 
	-464.489 
	-800     
	-641.156 
	-324.668 
	-186.418 
	-257.703 
	-501.396 
	-524.769 
	-385.482 
	-186.725 
	-112.004 
	-458.195 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-420.598 
	-28.3536 
	-42.5933 
	-280.423 
	-307.408 
	-175.361 
	-340.938 
	-493.13  
	-315.829 
	-228.352 
	-237.483 
	-444.652 
	-542.207 
	-476.915 
	-484.65  
	-513.982 
	-577.04  
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-635.246 
	-618.341 
	-620.712 
	-800     
	-800     
	-800     
	-800     
	-535.954 
	-449.868 
	-524.144 
	-800     
	-800     
	-800     
	-800     
	-800     
	-151.12  
	-129.615 
	-545.213 
	-800     
	-548.796 
	-376.39  
	-376.144 
	-578.417 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-614.523 
	-800     
	-800     
	-800     
	-800     
	-800     
	-580.315 
	-800     
	-800     
	-456.875 
	-174.127 
	-227.044 
	-511.065 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-436.635 
	-53.0681 
	-45.8703 
	-225.424 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-617.646 
	-800     
	-615.457 
	-575.125 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-447.183 
	-483.147 
	-565.434 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-563.246 
	-574.209 
	-435.61  
	-419.008 
	-800     
	-504.879 
	-567.369 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-385.196 
	-224.538 
	-451.293 
	-517.298 
	-426.149 
	-530.959 
	-800     
	-800     
	-800     
	-800     
	-800     
	-593.692 
	-490.277 
	-486.865 
	-526.802 
	-514.419 
	-800     
	-800     
	-550.328 
	-469.947 
	-504.745 
	-518.331 
	-496.036 
	-478.32  
	-800     
	-800     
	-364.634 
	-140.817 
	17.9413  
	179.766  
	141.134  
	4.52166  
	13.733   
	-78.8082 
	-354.547 
	-527.299 
	-395.496 
	-106.497 
	-9.80507 
	-79.0572 
	-173.326 
	-304.052 
	-401.653 
	-338.772 
	-205.958 
	-368.039 
	-800     
	-538.863 
	-341.036 
	-287.465 
	-47.7684 
	-35.2634 
	-425.942 
	-554.338 
	-800     
	-570.367 
	-327.211 
	-350.692 
	-282.395 
	13.44    
	36.0008  
	-38.2402 
	37.9319  
	44.7631  
	-99.3261 
	-186.386 
	-177.79  
	-295.069 
	-419.517 
	-418.555 
	-485.183 
	-458.438 
	-325.326 
	-260.125 
	-217.292 
	-156.563 
	-27.4347 
	84.2793  
	93.2914  
	18.0887  
	-74.4363 
	-177.421 
	-262.895 
	-211.129 
	-190.608 
	-279.813 
	-257.114 
	-106.161 
	-107.62  
	-168.492 
	-25.4624 
	11.3674  
	-92.9258 
	-16.6994 
	177.217  
	273.788  
	275.126  
	294.364  
	283.394  
	285.543  
	349.519  
	336.592  
	252.174  
	132.304  
	135.226  
	407.687  
	438.53   
	119.839  
	-61.5395 
	-221.356 
	-146.009 
	143.544  
	117.297  
	63.5863  
	119.59   
	128.414  
	-66.8834 
	-364.255 
	-329.714 
	-77.8643 
	240.171  
	555.656  
	516.266  
	416.996  
	661.56   
	672.094  
	465.771  
	613.776  
	537.52   
	53.7586  
	125.147  
	541.999  
	497.073  
	405.914  
	567.129  
	593.208  
	315.397  
	124.748  
	-45.0784 
	-541.181 
	-579.723 
	-226.57  
	-232.826 
	-310.023 
	-283.121 
	-198.024 
	-55.6457 
	112.831  
	227.817  
	266.511  
	359.402  
	401.287  
	341.918  
	321.444  
	328.79   
	376.147  
	390.878  
	314.894  
	360.912  
	381.745  
	192.604  
	125.776  
	217.176  
	217.718  
	248.723  
	330.403  
	321.585  
	324.418  
	339.88   
	316.873  
	309.251  
	399.891  
	576.557  
	592.3    
	493.205  
	490.373  
	510.839  
	463.168  
	394.244  
	415.111  
	461.306  
	527.365  
	537.64   
	394.524  
	376.512  
	429.682  
	351.552  
	305.766  
	343.093  
	403.571  
	512.179  
	543.166  
	525.069  
	605.13   
	564.696  
	444.579  
	523.402  
	684.006  
	656.569  
	498.888  
	418.115  
	509.55   
	670.692  
	800      
	799.976  
	800      
	645.366  
	621.881  
	728.785  
	800      
	730.197  
	530.79   
	471.909  
	420.823  
	458.08   
	476.802  
	403.828  
	391.286  
	434.086  
	559.98   
	545.094  
	416.794  
	495.499  
	475.101  
	383.934  
	456.189  
	360.984  
	191.444  
	224.621  
	267.638  
	250.962  
	302.247  
	287.726  
	326.77   
	469.622  
	479.933  
	461.832  
	440.083  
	467.596  
	511.448  
	422.822  
	420.562  
	602.824  
	701.569  
	649.05   
	624.069  
	629.723  
	763.955  
	800      
	800      
	799.976  
	799.976  
	799.976  
	800      
	800      
	523.368  
	285.423  
	350.009  
	500.891  
	521.606  
	383.423  
	425.141  
	597.564  
	642.562  
	608.3    
	513.37   
	517.281  
	398.058  
	198.74   
	426.983  
	760.921  
	747.828  
	707.49   
	754.231  
	558.461  
	310.108  
	270.595  
	395.87   
	684.011  
	800      
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	800      
	799.976  
	800      
	796.43   
	638.996  
	468.055  
	443.391  
	486.825  
	569.422  
	766.112  
	799.976  
	799.976  
	774.4    
	771.111  
	780.365  
	682.232  
	645.969  
	674.997  
	621.796  
	593.94   
	526.111  
	416.164  
	446.356  
	530.493  
	639.448  
	632.048  
	561.342  
	686.312  
	729.24   
	691.547  
	779.612  
	800      
	800      
	800      
	799.976  
	799.976  
	800      
	800      
	800      
	716.688  
	703.8    
	746.743  
	771.702  
	800      
	799.976  
	799.976  
	799.976  
	777.692  
	443.752  
	524.454  
	743.888  
	800      
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	800      
	758.957  
	682.914  
	522.085  
	445.782  
	673.754  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	800      
	623.951  
	552.358  
	435.971  
	423.856  
	529.207  
	731.558  
	759.4    
	723.113  
	776.02   
	688.116  
	638.061  
	623.394  
	502.898  
	447.924  
	455.446  
	444.709  
	444.944  
	460.008  
	508.655  
	668.36   
	796.934  
	752.552  
	761.256  
	799.976  
	799.976  
	765.894  
	799.976  
	799.976  
	785.988  
	755.335  
	799.976  
	792.912  
	627.656  
	597.35   
	583.175  
	729.52   
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	784.951  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	746.324  
	799.976  
	799.976  
	772.747  
	762.681  
	687.924  
	516.938  
	478.451  
	468.134  
	472.788  
	537.484  
	461.835  
	374.644  
	474.771  
	598.368  
	713.122  
	773.511  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	761.467  
	689.444  
	678.315  
	753.478  
	754.156  
	770.71   
	799.976  
	741.427  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
